round,eq_q,eq_p,eq_surplus,actual_trades,actual_total_profit,market_efficiency,avg_price,abs_diff_price,abs_diff_quantity,role_strat_perf,bot_details,buyer_vals,seller_vals
10,14,0.42555426194996465,8.247224595028152,13,8.23505943837937,0.998524939328545,0.43461538461538457,0.009061122665419918,1,"{('buyer', 'zip-buyer'): {'profit': 4.284418499650854, 'count': 5}, ('seller', 'zip-seller'): {'profit': 3.9506409387285153, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.2822134775252195}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.8363033881072466}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.4658207598048773}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.7087716067491459}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.991309267464364}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8756325374908804}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.26234680488193063}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 1.1185208625607588}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.26250449093892336}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 1.4316362428560225}]","[0.9662050672425931, 0.9579659792081784, 0.9454208851504251, 0.9258207598048773, 0.9130479982483662, 0.9106942565431636, 0.6746904858473789, 0.6571131794842837, 0.6422134775252195, 0.6189473458501974, 0.5930747303437371, 0.5870235905209162, 0.5422007438815167, 0.431636840274356, 0.4268426987674925, 0.42561261777660064, 0.4132417230717107, 0.34623068693011494, 0.2938906933266705, 0.2652944257740931, 0.2556955409195212, 0.15870791371289195, 0.10892096648364225, 0.07746510210173485, 0.008011235596413036]","[0.008684003336779877, 0.010077357449071567, 0.017167963072418857, 0.022027603360408765, 0.03233985914871074, 0.07358254300766687, 0.11042375981259123, 0.11765319511806938, 0.12410160892784716, 0.2592567332803364, 0.27753589361482023, 0.27826976536202297, 0.36823877578074027, 0.4194716836255733, 0.47807472312579213, 0.5308392844708035, 0.5754134526721822, 0.6034507877472418, 0.6470987823739027, 0.6479059477422773, 0.6728092295505561, 0.7470662813510643, 0.7569663634204579, 0.7786771322805351, 0.8627474533992399]"
11,10,0.49276948120608677,4.718793121228431,10,4.718793121228431,1.0,0.48900000000000005,0.003769481206086722,0,"{('buyer', 'zip-buyer'): {'profit': 2.4968448034391093, 'count': 5}, ('seller', 'zip-seller'): {'profit': 2.2219483177893213, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.44682569539857697}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.9526062299067386}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.6616790741795099}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.31367316956226043}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.12206063439202375}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8572248734317204}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.30576633802910147}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.0}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.5545340945219298}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.5044230118065697}]","[0.9826821055446306, 0.9299241243621079, 0.9094112468688316, 0.7483805564120312, 0.7275928132417613, 0.6808261924122677, 0.6584451389865458, 0.6120606343920237, 0.5814416348984106, 0.5560803563204991, 0.5197841032006307, 0.5153434072787636, 0.4644951281377018, 0.40389804067516233, 0.3485981415277548, 0.29608053565312153, 0.2849801637985585, 0.279487452817892, 0.2699075195933509, 0.2221962934563495, 0.2052097513969593, 0.09056340601222201, 0.04785768540287083, 0.04591197148041659, 0.015951880194714607]","[0.008901569166388068, 0.09387355740189152, 0.1977924422427617, 0.23539687194808, 0.2676734632353085, 0.3128459236655896, 0.31733432049963683, 0.39733419257976066, 0.40744073537958725, 0.4294586060916744, 0.5653775632190348, 0.5993414480484933, 0.6709281910997601, 0.6773985105364563, 0.6789421124662094, 0.6937530218706757, 0.7147342430444333, 0.7229815460761081, 0.7499912129759507, 0.809354660199689, 0.8455412254830345, 0.8464134758344961, 0.9102031111226935, 0.9420253769627677, 0.9887905237922204]"
12,13,0.3966217303425389,6.077491730991903,12,6.073759837635188,0.9993859484270979,0.4200000000000001,0.023378269657461204,1,"{('buyer', 'zip-buyer'): {'profit': 3.189013166994891, 'count': 5}, ('seller', 'zip-seller'): {'profit': 2.884746670640297, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.458842139583551}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.8846174274229921}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.43423289116014907}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.4113207088281987}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.0}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7463642865044224}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.4431356664944611}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.45729852655161846}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.6525385940788827}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.585409597010912}]","[0.9233811881912157, 0.8852642949390948, 0.810258229628133, 0.8070638541650912, 0.8034406279277203, 0.7522017045575075, 0.6306174368437589, 0.6286201403828386, 0.4991726050523313, 0.4971514279263899, 0.4964401457249792, 0.4954015116558307, 0.3984876770208964, 0.38029577492568345, 0.3270811321291007, 0.3126028706372891, 0.28244039787075625, 0.2675482854175305, 0.2205292812721268, 0.20226936731859868, 0.20021001228653867, 0.06933627879408988, 0.04961759706605129, 0.025733386667638358, 0.020936641180727467]","[0.06771003750326332, 0.08677616999161741, 0.10592567599231428, 0.10918345182154543, 0.1095123360503476, 0.12803403806071878, 0.14688113788555257, 0.18836543283168583, 0.2535180216268361, 0.3010679319852172, 0.31819093209668337, 0.34008816351392146, 0.3947557836641814, 0.5579252407668228, 0.5618810799286577, 0.5815447010143524, 0.6688754641881677, 0.8252374245282809, 0.8310858819042899, 0.8541054067571882, 0.8591707161075094, 0.8672366883372141, 0.9772008434112239, 0.9813569847441944, 0.9856869883240297]"
13,13,0.5194426422259344,6.208174089137778,11,6.180633044956464,0.9955637448650962,0.4790909090909091,0.04035173313502527,2,"{('buyer', 'zip-buyer'): {'profit': 3.254212631644935, 'count': 5}, ('seller', 'zip-seller'): {'profit': 2.9264204133115292, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.8890339863511088}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.8018037642262199}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.4301234896040436}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.4427910217631064}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.6904603697004559}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.5281776809036595}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8212346245588427}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.4487571512240044}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.0}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 1.1282509566250227}]","[0.9533107897801909, 0.9335469991614758, 0.8827910217631064, 0.8714546470850916, 0.7701609469226234, 0.7684929744460289, 0.7390057226153642, 0.7216876821427994, 0.669406245104084, 0.6499625426814203, 0.5643930599427497, 0.5387737728814368, 0.5200312924918876, 0.5195845841468038, 0.5167385201613682, 0.4390151958028562, 0.3876846352618656, 0.29843555506012576, 0.21103715177359195, 0.20042274459448162, 0.1871783116841117, 0.1336548156695725, 0.1208815844148391, 0.11648920480490788, 0.03964501441528634]","[0.021242848775995582, 0.028458236642883716, 0.04260175932882382, 0.0550907849664517, 0.15068904740326983, 0.20300381279026602, 0.24542860913232556, 0.3288669655095757, 0.4000160395112692, 0.4275267444544393, 0.44065473817317047, 0.5124100292320284, 0.5188539919599812, 0.5443846574070113, 0.6445626492833886, 0.6681898643974348, 0.7174186835168146, 0.7302554261289615, 0.7359609395672041, 0.8539430107752515, 0.8541892140104176, 0.8589776240194005, 0.876407541899605, 0.8814940661628038, 0.9743355211130562]"
14,12,0.5745119498998779,6.483478657104884,12,6.483478657104885,1.0000000000000002,0.5291666666666668,0.045345283233211076,0,"{('buyer', 'zip-buyer'): {'profit': 3.3812191911291514, 'count': 5}, ('seller', 'zip-seller'): {'profit': 3.1022594659757337, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.7904425114234476}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.0}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.6517619585638098}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.3576761416353715}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.5813385795065227}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7368526909400331}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.6559799195120108}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.2939968167129875}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 1.0036807078105894}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.41174933100011313}]","[0.9692912531801917, 0.9544021635226608, 0.9526497021524601, 0.9257351863027196, 0.8932277653366715, 0.8920219084897051, 0.8081108141698513, 0.684540635948732, 0.6841151579971192, 0.6800842352627042, 0.6537957317223062, 0.6332446370440299, 0.44083671394432566, 0.37526306748594185, 0.3138738779062109, 0.3001744727498745, 0.2709907735022802, 0.21340725903486413, 0.17389772846788543, 0.1722250371593994, 0.1499084123736083, 0.1392294695625611, 0.09003485141671863, 0.05439617887592585, 0.009292349245959564]","[0.011455793335697573, 0.08446200868183296, 0.08825066899988687, 0.10254172236705905, 0.14768297002757858, 0.26600318328701256, 0.32955807180615626, 0.3714012660704088, 0.38261884851583705, 0.45846078975034277, 0.48952594842672803, 0.5157792627557258, 0.5453717080885477, 0.5835706206102753, 0.6237653734630689, 0.667078747188271, 0.6743815762811196, 0.74465173966991, 0.762580334692557, 0.7651793900332055, 0.84873078840219, 0.8877385246172236, 0.8940118687027853, 0.9071724253846807, 0.9604714557783778]"
15,11,0.4175919977313906,5.678657075092178,11,5.678657075092179,1.0000000000000002,0.44636363636363635,0.028771638632245744,0,"{('buyer', 'zip-buyer'): {'profit': 2.9640765158549236, 'count': 5}, ('seller', 'zip-seller'): {'profit': 2.7145805592372554, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.7896062347601209}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.516830613623434}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.11887510284457042}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.0649998097703288}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.47376475485646924}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8288002356933866}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.9386021187723295}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.46963513074963675}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.0}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.4775430740219026}]","[0.9302120725973483, 0.9135310135352638, 0.893768844066485, 0.8488572244642288, 0.8160752212248572, 0.7166287248179641, 0.6802018888054697, 0.5685665017866273, 0.5388751028445704, 0.5073640109221244, 0.45999591078998414, 0.3720134118561049, 0.35338245380086164, 0.2485076584588678, 0.20713453436522467, 0.18710154765172848, 0.18448755120423954, 0.13109786936826318, 0.12151182605708999, 0.08266616555551876, 0.08261923980063024, 0.0655725749295728, 0.0641664276216648, 0.048549467362308696, 0.02750132540282413]","[0.04676121526467392, 0.08473511197028749, 0.0925882207674884, 0.0962836092947138, 0.12327548814100142, 0.13740256055537026, 0.2650543654227271, 0.3016406668708982, 0.32686036052271106, 0.3456297572800757, 0.3751880846727971, 0.43946242572575345, 0.4637947483657868, 0.4868602606849799, 0.4958967243530248, 0.6153137742427786, 0.6199272577295281, 0.6695314698219302, 0.7564866726899561, 0.7728249453324416, 0.8204048986591311, 0.8204411898943512, 0.9023011383933538, 0.943107737847519, 0.9797073593769571]"
16,14,0.5740647832946044,6.543579831442887,14,6.5435798314428855,0.9999999999999998,0.5285714285714286,0.04549335472317584,0,"{('buyer', 'zip-buyer'): {'profit': 3.4330277444665196, 'count': 5}, ('seller', 'zip-seller'): {'profit': 3.110552086976366, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.064388805286471}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.9178025823358658}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.6102574322442844}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.7381606940618075}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.10241823053809096}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.1461267288038154}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.5178814219999637}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.9233847133375057}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.49660885631271123}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 1.02655036652237}]","[0.982209377229111, 0.9639669856985208, 0.923952292117801, 0.8995010805474977, 0.8742576144663413, 0.8140352334725526, 0.7780975590575973, 0.7288448815300465, 0.6895926757517234, 0.6710880987368689, 0.6598326403035836, 0.652418230538091, 0.5981246397141347, 0.5971064353026502, 0.5822380790940452, 0.5476568768797682, 0.5328266398586111, 0.4947972643907743, 0.4846801388011286, 0.4408678202315095, 0.33328514848695656, 0.2212652860037857, 0.1273048316711466, 0.12072508347108502, 0.05848060613345796]","[0.0681364873685616, 0.11597572880270535, 0.15834259254411054, 0.15960152668246774, 0.18131013184531353, 0.23842070569819462, 0.2736978723018417, 0.31340729068531314, 0.39378961700482107, 0.4101362067498222, 0.4570413305409786, 0.47173335085773915, 0.4968319406552061, 0.5510231312865588, 0.60371294570934, 0.7055972499428149, 0.727535482667854, 0.7545160641714249, 0.7677447474613234, 0.8113541319521748, 0.8634617830622098, 0.8687794592057424, 0.8978691055577304, 0.9053158217664087, 0.9950918689095529]"
17,14,0.5141044415344713,7.541933542984742,14,7.541933542984742,1.0,0.4814285714285714,0.03267587010589995,0,"{('buyer', 'zip-buyer'): {'profit': 3.9531434123088958, 'count': 5}, ('seller', 'zip-seller'): {'profit': 3.5887901306758465, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.1417226971062892}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.431531504069543}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.982047546735708}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.5821262853036344}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.8157153790937214}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8263977804791477}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.9359079090574451}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.5542321043705938}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7735436443362467}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.49870869243241317}]","[0.9676782056040923, 0.9318993074337938, 0.9314219660696947, 0.9242934130240267, 0.8602175616514782, 0.8458059116570681, 0.8203523094432387, 0.7990623255410325, 0.6416679407140217, 0.62599978928978, 0.6017226971062892, 0.5891726531013111, 0.5844480796995422, 0.5694012519735271, 0.5064498128172766, 0.4800186866789463, 0.3976131655467374, 0.38142477273361364, 0.37349802726221315, 0.36257851237633565, 0.2581945199792687, 0.21276552760310719, 0.05880354634205054, 0.03831723045725588, 0.03726492306766682]","[0.0005539264950735756, 0.07603798119001326, 0.14041837447374006, 0.14846608439797493, 0.1693671606378756, 0.17932829362874048, 0.19178579602877255, 0.19403592449758367, 0.25196301393884635, 0.26730181123143126, 0.2841710038096057, 0.3453979612385193, 0.4435749066605612, 0.45880763109541556, 0.5064839262332516, 0.5202734369530014, 0.5873099311637044, 0.6531946882191063, 0.7162651292261901, 0.7483749317749127, 0.749111753174772, 0.8255166922394387, 0.8458463877743083, 0.8658273409901318, 0.95686526823345]"
18,13,0.6768680995702308,6.580800040419703,13,6.580800040419703,1.0,0.5784615384615385,0.09840656110869228,0,"{('buyer', 'zip-buyer'): {'profit': 3.44569465998705, 'count': 5}, ('seller', 'zip-seller'): {'profit': 3.1351053804326527, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.40469590680101986}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.3936760212914855}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.7959356871921238}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.343117987498442}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.5082690572039786}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7608867327981934}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.4873979745493573}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7874280752789462}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.4526319250875176}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.6467606727186379}]","[0.994995231796189, 0.9899314659623455, 0.961528895650331, 0.9181912897399076, 0.9036760212914855, 0.8647935556438718, 0.8497080628379173, 0.8196430844862664, 0.7815277909179432, 0.7371137879036075, 0.7199023511571481, 0.7170332034481182, 0.707649919151919, 0.6136860115048813, 0.5578596327514803, 0.4788893950046218, 0.4385182622000037, 0.4354518167116166, 0.38937057365624117, 0.33595640190363596, 0.3326725764708326, 0.2525597692793785, 0.1860277876096288, 0.06646378113239781, 0.0441728932182649]","[0.037368074912482396, 0.12452426286889584, 0.13314815123658208, 0.14103633518343528, 0.1645890043329108, 0.28493822719063167, 0.29725020746448994, 0.4291483045797002, 0.4562488835745778, 0.5294538742140606, 0.5449646126376981, 0.5961384013833405, 0.6460862799885425, 0.6469190707930934, 0.662145798064062, 0.6918319957769579, 0.7039297888155873, 0.7274300063816665, 0.731044023033068, 0.7405802559334653, 0.8342814150381417, 0.8942875832913734, 0.959823240191796, 0.9654990073836721, 0.9811305271886208]"
19,11,0.5999161354841014,6.443105000968258,11,6.443105000968257,0.9999999999999999,0.5727272727272728,0.027188862756828636,0,"{('buyer', 'zip-buyer'): {'profit': 3.350737418869973, 'count': 5}, ('seller', 'zip-seller'): {'profit': 3.0923675820982837, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.027084208406104}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.6970935930081138}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.0547508265444359}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.5718087909113196}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.0}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8011671118096472}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.42025666498183534}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7099568660170699}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.42363920171237035}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7373477375773612}]","[0.9554060081605082, 0.9343208490440986, 0.9092015623853279, 0.90741301820216, 0.8953091721594731, 0.8948328509557217, 0.8927727439640152, 0.892573473861303, 0.8319318001817675, 0.8234987838102046, 0.7134771561453933, 0.5620295072128376, 0.5611508860306605, 0.49597385858100407, 0.3676493956791399, 0.359224415645646, 0.3281215553246355, 0.3140425830664021, 0.23181336058899116, 0.1945479894238772, 0.1908952573451138, 0.18390951233049202, 0.14623331536767337, 0.046935806515709944, 0.02012700135461143]","[0.06636079828762964, 0.14547839661825868, 0.1683399688195304, 0.17170316516339978, 0.22092594840798074, 0.32904556989861034, 0.35081875098157056, 0.37394805403778997, 0.41886136988376177, 0.4757952809803747, 0.4863551148228096, 0.5702117763188634, 0.5863525161129903, 0.6188193995063738, 0.6218866587328001, 0.6865809154845527, 0.7000612939069529, 0.7107541300012722, 0.8338831331015506, 0.8833177526452967, 0.8894312612747416, 0.9259039119595358, 0.9373663783082311, 0.9481258667360416, 0.9946405068965493]"
20,13,0.544355818829735,7.421274067485913,13,7.421274067485913,1.0,0.46769230769230763,0.07666351113742742,0,"{('buyer', 'zip-buyer'): {'profit': 3.9023630976602934, 'count': 5}, ('seller', 'zip-seller'): {'profit': 3.51891096982562, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.30678012959774}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.2730241310195067}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.41977715391755865}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 1.3185810383700791}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.5842006447554091}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.5623039898071869}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8298750439691014}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.7740689935660034}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.49548057904849824}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8571823634348302}]","[0.9997299045571102, 0.9406429895602756, 0.9363875953739239, 0.9323580928125328, 0.8172848326301548, 0.7882081442526931, 0.7558100826423957, 0.7330241310195067, 0.7008700773725506, 0.6089070765450081, 0.6075113817207027, 0.6018425519428763, 0.5597862372305625, 0.4433031880538446, 0.43764238262943145, 0.3881900346966666, 0.38594582079092443, 0.3302817289796375, 0.3113624670094156, 0.22887464581543882, 0.17528010706736974, 0.12397982158417042, 0.09813533848037181, 0.02872648834697933, 0.013272149358307561]","[0.002381735441274624, 0.023863212755743435, 0.05930217111192415, 0.10043590112389511, 0.12752897637036997, 0.16314239324934565, 0.19866331686299243, 0.23393266279753622, 0.24179326757449615, 0.25033218462249596, 0.2783938390808889, 0.3523939687545097, 0.5289254004289075, 0.5634805546620959, 0.6024283721553546, 0.7377192878369873, 0.7551022959815293, 0.7705903169280862, 0.7880669689740951, 0.7928061906755817, 0.8280178218845632, 0.8799607830696141, 0.97028918957572, 0.9766962574155408, 0.9996482981093273]"
21,13,0.45631339659725456,6.151194571277462,12,6.125257405426675,0.9957833936887805,0.4908333333333333,0.03451993673607873,1,"{('buyer', 'zip-buyer'): {'profit': 3.2186656637267124, 'count': 5}, ('seller', 'zip-seller'): {'profit': 2.9065917416999625, 'count': 5}}","[{'name': 'B0', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.3426593847508089}, {'name': 'B1', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.769737840685151}, {'name': 'B2', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.8250948675293985}, {'name': 'B3', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.7968955653524342}, {'name': 'B4', 'role': 'buyer', 'strategy': 'zip-buyer', 'profit': 0.48427800540891985}, {'name': 'S0', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.2848481412242523}, {'name': 'S1', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.8209125839340895}, {'name': 'S2', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 1.1508317088213496}, {'name': 'S3', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.0}, {'name': 'S4', 'role': 'seller', 'strategy': 'zip-seller', 'profit': 0.649999307720271}]","[0.9410339108186826, 0.920482066412659, 0.8700297527902274, 0.8430244242731321, 0.8426593847508089, 0.8187039298664684, 0.7533395623438313, 0.7312491452934866, 0.7126219957858155, 0.6302118582199093, 0.5707265848451792, 0.4745830483265122, 0.45806313526435016, 0.33562538670380404, 0.3288212239558689, 0.29511807020602177, 0.2876628295919167, 0.2798819019483264, 0.19260744822818454, 0.17526092183908537, 0.08786172857368857, 0.08228177368188339, 0.07597024206772784, 0.07241388077071176, 0.061483905154749]","[0.04303879891965423, 0.0652063389650619, 0.17006798292328118, 0.18681324126580034, 0.21741937854211646, 0.23479435331466703, 0.23855808995371408, 0.2648547962579937, 0.29315816523882143, 0.40293976145184196, 0.4119936935369263, 0.4321259694135644, 0.45456365793015896, 0.5471369194045085, 0.5883471854775495, 0.6065228808291889, 0.6188798846533954, 0.65139078300557, 0.7010612532539429, 0.7221786710012149, 0.8497303516818135, 0.8666395441249076, 0.8717223332251641, 0.8954824464977189, 0.9666884989418149]"
